plant_code,name,state,ba,lat,lon,nameplate_MW,cf_ac,developable_area_mi2,developable_MW,usable_solar_MW,R_g5,R_g10,R_g20,headroom_g5,headroom_g10,headroom_g20,land_req_mi2_g5,land_req_mi2_g10,land_req_mi2_g20,qualifies_g5,qualifies_g10,qualifies_g20,solar_req_MW_g5,solar_req_MW_g10,solar_req_MW_g20,gas_cf,net_gen_MWh_2024,qualifying_any,hostable_MW_g5,hostable_MW_g10,hostable_MW_g20
55337,Ironwood LLC,PA,PJM,40.3509,-76.3658,777.5999999999999,0.150258066792856,69.91051398166844,6391.818421181114,6370.389849752542,8.219192662065566,7.786603574588434,6.921425399634162,0.9967370415569652,1.0521113216434628,1.183625236848896,69.90423359086765,66.22506340187464,58.866723023888554,0.0,1.0,1.0,6391.244214022184,6054.862939599966,5382.100390755524,0.6470087977056205,4407279.0,True,775.062723514696,777.5999999999999,777.5999999999999
55129,Desert Basin,AZ,SRP,32.9042,-111.7889,745.1,0.2065032990836209,97.06735679469406,8874.729764086313,8853.301192657742,5.980533993793011,5.665769046751275,5.036239152667799,1.986784268899351,2.097161172727092,2.359306319317979,48.738548674103455,46.173361901782236,41.04298835713976,1.0,1.0,1.0,4456.095878775172,4221.5645167343755,3752.5017926527776,0.4200029232078805,2741391.0,True,745.1,745.1,745.1
56104,Mankato Energy Center,MN,MISO,44.1988,-94.003,740.8,0.1519627119107601,59.54656679099285,5444.257535176488,5422.8289637479165,8.12699368464319,7.699257174925129,6.843784155489003,0.9007307949818454,0.9507713947030588,1.069617819040941,65.84896632982145,62.383231259830865,55.45176111984966,0.0,0.0,1.0,6020.476921583675,5703.609715184535,5069.875302386254,0.4183104529719814,2714587.2,True,667.261372922551,704.3314491960259,740.8
55701,Fremont Energy Center,OH,PJM,41.377116,-83.161388,739.5,0.1479518262340468,89.38361495797255,8172.216224728918,8150.787653300346,8.347311631330177,7.907979440207537,7.029315057962255,1.320428146331181,1.393785265571802,1.5680084237682772,67.5154041555948,63.96196183161613,56.85507718365878,1.0,1.0,1.0,6172.836951368666,5847.950796033474,5198.178485363088,0.6407397630757546,4150725.0,True,739.5,739.5,739.5
56502,Emporia Energy Center,KS,SWPP,38.445883,-96.065247,730.2,0.1697151733642229,103.43236670891385,9456.673527672121,9435.24495624355,7.276897966863499,6.89390333702858,6.127914077358737,1.7756814820661233,1.8743304532920186,2.1086217599535213,58.117400418478276,55.058589870137325,48.940968773455396,1.0,1.0,1.0,5313.590895403728,5033.928216698269,4474.60285928735,0.2420272671901987,1548140.0,True,730.2,730.2,730.2
55415,Vandolah Power Station,FL,FPC,27.523607,-81.923951,728.0,0.1775951040063214,66.6194177924685,6090.918198168548,6069.489626739976,6.9540205340122485,6.588019453274764,5.856017291799789,1.19890514918158,1.2655109908027784,1.423699864653126,55.371388502072534,52.457104896700315,46.62853768595583,1.0,1.0,1.0,5062.526948760917,4796.078161984028,4263.180588430247,0.113233298522254,722120.45,True,728.0,728.0,728.0
55640,University Park North,IL,PJM,41.4425,-87.7514,726.0,0.1479492197798061,61.36116971571064,5610.1640882935435,5588.735516864972,8.347458687771786,7.908118756836431,7.029438894965716,0.9221947773010162,0.9734278204844057,1.0951062980449566,66.28403914258784,62.79540550350429,55.818138225337144,0.0,0.0,1.0,6060.2550073223165,5741.294217463249,5103.372637745109,0.0194463313080996,123674.0,True,669.5134083205378,706.7085976716785,726.0
56948,Coolidge Generation Station,AZ,SRP,32.917399,-111.503327,726.0,0.2039025807293746,106.2435765252614,9713.698425166756,9692.269853738184,6.056813972546663,5.73803428978105,5.100474924249822,2.204167738819257,2.3266215020869927,2.6174491898478673,48.09488845075335,45.56357853229266,40.500958695371246,1.0,1.0,1.0,4397.246944068877,4165.8128943810425,3702.9447950053705,0.0310288438557429,197336.0,True,726.0,726.0,726.0
64020,West Riverside Energy Center,WI,MISO,42.582051,-89.041214,723.2,0.1557758789528199,75.46482519359665,6899.641160557408,6878.212589128836,7.9280566946699516,7.510790552845219,6.676258269195749,1.1996385964493117,1.2662851851409398,1.4245708332835574,62.710928454839326,59.41035327300569,52.80920290933839,1.0,1.0,1.0,5733.570601585309,5431.803727817663,4828.269980282366,0.7821569912514649,4955146.0,True,723.2,723.2,723.2
55282,Arlington Valley Energy Facility,AZ,DEAA,33.3417,-112.8897,713.0,0.2043419597994433,60.573057989693794,5538.108159057718,5516.679587629146,6.0437905225736435,5.725696284543453,5.089507808483069,1.2802029612252779,1.3513253479600151,1.5202410164550173,47.1321226533829,44.65148461899434,39.690208550217186,1.0,1.0,1.0,4309.2226425950075,4082.421450879482,3628.819067448428,0.5704999135430076,3563274.0,True,713.0,713.0,713.0
56532,Colusa Generating Station,CA,CISO,39.3661,-122.27,712.4,0.1796961569084214,82.07516441935431,7504.0150326266785,7482.586461198107,6.872712367629505,6.510990664070059,5.7875472569511635,1.5282685099490174,1.613172316057296,1.8148188555644578,53.55131567952316,50.73282538060089,45.09584478275635,1.0,1.0,1.0,4896.120290699259,4638.42974908351,4123.0486658520085,0.4559550455210889,2845444.0,True,712.4,712.4,712.4
58236,Marshalltown Generating Station,IA,MISO,42.043333,-92.872778,705.9,0.1548635152193632,82.33126598111552,7527.430032559132,7506.0014611305605,7.974764089854412,7.555039664072603,6.71559081250898,1.333360600918178,1.4074361898580763,1.583365713590336,61.57140905812127,58.33080858137806,51.8496076278916,1.0,1.0,1.0,5629.3859710282295,5333.1024988688505,4740.535554550089,0.5653280471641177,3495810.0,True,705.9,705.9,705.9
55334,Holland Energy Facility,IL,MISO,39.223144,-88.758406,702.1,0.1584879813349963,81.85485452769,7483.872413960227,7462.443842531656,7.792388984938728,7.3822632488893225,6.562011776790508,1.3639909195820465,1.43976819289216,1.61973921700368,59.83945960043496,56.69001435830681,50.3911238740505,1.0,1.0,1.0,5471.036306325481,5183.087027045193,4607.188468484616,0.4235429718671773,2604957.0,True,702.1,702.1,702.1
7900,Sand Hill,TX,ERCO,30.2098,-97.6129,696.4,0.1682331969921168,60.32321128290098,5515.265031579517,5493.836460150946,7.341000599649012,6.954632147035908,6.181895241809696,1.0746367919259114,1.1343388359217952,1.2761311904120196,55.91548394245157,52.972563734954136,47.08672331995923,1.0,1.0,1.0,5112.272817595572,4843.205827195806,4305.071846396272,0.3498714196166062,2134378.0,True,696.4,696.4,696.4
55111,Vermillion Energy Facility,IN,MISO,39.922328,-87.446358,692.0,0.1527241987416315,67.96872900592678,6214.28379482759,6192.8552233990185,8.086472282557459,7.660868478212331,6.809660869522071,1.1066893495548227,1.168172091196757,1.3141936025963519,61.20448708860677,57.98319829446959,51.540620706195185,1.0,1.0,1.0,5595.838819529761,5301.320986922933,4712.285321709273,0.1200702087787367,727856.0,True,692.0,692.0,692.0
55222,Lincoln Generating Facility,IL,PJM,41.393315,-87.943612,692.0,0.152223744562911,97.25847736317256,8892.203644632918,8870.775073204348,8.113057549241928,7.6860545203344595,6.832048462519519,1.5800503133772867,1.6678308863426912,1.876309747135528,61.40570432582485,58.17382515078145,51.71006680069461,1.0,1.0,1.0,5614.235824075414,5318.749728071446,4727.777536063507,0.0015620463483516,9469.0,True,692.0,692.0,692.0
